TIRF Data File: Project 1792; Run 29; ISO False; ID 0ewPQRp
ET	V	SA	IA	RL	FX	FY	FZ	MX	MZ	NFX	NFY	P	N	HT	RE	SR	TSTO	TSTC	TSTI	TSTSI	RST	CFZ	CV	CSA	CSR	CP	CIA	AmbTmp	TLT1	TLT2	TLT3	TLT4	TLT5	TLT6	TLT7	TLT8
s	kph	deg	deg	cm	N	N	N	Nm	Nm	none	none	psi	rpm	Nm	cm	SAE	deg c	deg c	deg c	deg c	deg c	N	kph	deg	none	psi	deg	deg c								
5.95	0.02	0.010	0.005	32.40	83.28	-19.91	-3036.91	81.91	15.95	-0.03	0.01	17.07	0.09	16.36	49.57	-0.35	31.87	27.50	29.93	28.06	22.65	-3112.87	1.66	0.000	10.00	17.00	0.000	26.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.96	0.02	0.016	-0.009	32.40	82.60	-21.80	-3032.22	80.42	15.54	-0.03	0.01	17.07	-0.03	17.58	-162.87	-1.20	31.88	27.47	29.96	28.05	22.64	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.97	0.02	0.007	-0.002	32.40	81.83	-19.10	-3029.88	80.61	15.74	-0.03	0.01	17.04	-0.15	15.14	-30.81	-2.05	31.85	27.46	29.98	28.06	22.63	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.98	-0.02	0.010	0.004	32.40	82.41	-18.77	-3031.03	81.40	16.75	-0.03	0.01	17.04	-0.15	17.58	34.81	-0.07	31.85	27.45	29.93	28.09	22.62	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.99	-0.02	0.016	0.001	32.40	79.52	-17.78	-3030.94	81.63	16.33	-0.03	0.01	17.04	0.09	17.58	-55.99	-1.58	31.83	27.50	29.98	28.11	22.61	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	0.01	0.015	0.004	32.40	76.73	-18.81	-3030.77	80.73	15.31	-0.03	0.01	17.04	0.09	15.14	23.18	0.40	31.87	27.51	30.00	28.09	22.61	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.01	-0.02	0.012	0.007	32.40	80.29	-18.65	-3033.29	81.69	16.13	-0.03	0.01	17.05	-0.03	15.14	183.97	-0.82	31.85	27.54	30.01	28.11	22.62	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.02	0.01	0.007	0.004	32.40	82.49	-21.12	-3033.14	80.56	17.43	-0.03	0.01	17.04	0.09	12.70	23.18	0.40	31.88	27.54	30.03	28.11	22.62	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.03	0.01	0.012	0.007	32.40	76.14	-20.94	-3031.94	80.41	16.22	-0.03	0.01	17.06	-0.15	13.92	-14.41	-3.25	31.85	27.57	30.00	28.11	22.62	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.04	0.02	0.015	0.008	32.40	71.63	-18.56	-3031.83	81.50	15.52	-0.02	0.01	17.06	-0.03	16.36	-162.87	-1.20	31.90	27.57	29.96	28.16	22.60	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.05	-0.00	0.006	-0.000	32.40	70.23	-21.33	-3030.48	80.21	15.33	-0.02	0.01	17.06	-0.03	11.47	10.55	2.07	31.88	27.56	29.93	28.14	22.61	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.06	0.01	0.003	0.003	32.40	77.49	-19.97	-3029.84	81.01	16.39	-0.03	0.01	17.07	0.09	15.14	23.18	0.40	31.87	27.57	29.96	28.14	22.60	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.07	0.02	0.012	0.007	32.39	81.73	-18.60	-3033.54	82.35	16.34	-0.03	0.01	17.07	-0.03	16.36	-162.87	-1.20	31.85	27.59	29.95	28.13	22.59	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.08	0.01	0.003	0.001	32.40	82.56	-16.63	-3031.22	81.90	16.16	-0.03	0.01	17.06	-0.15	13.92	-14.41	-3.25	31.80	27.60	29.98	28.13	22.59	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.09	0.02	0.018	0.005	32.40	81.78	-19.80	-3028.85	80.87	16.36	-0.03	0.01	17.07	-0.27	18.80	-17.02	-2.90	31.79	27.59	29.90	28.11	22.58	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.10	0.01	0.007	0.003	32.40	82.49	-20.02	-3030.88	80.51	17.43	-0.03	0.01	17.08	0.22	12.70	10.06	2.22	31.77	27.56	29.95	28.11	22.59	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.11	0.03	0.004	0.005	32.40	76.82	-19.86	-3033.28	81.45	15.98	-0.03	0.01	17.09	0.09	12.70	75.96	-0.57	31.72	27.57	29.96	28.13	22.60	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.12	-0.00	0.009	-0.003	32.40	75.96	-19.17	-3032.01	81.52	15.51	-0.03	0.01	17.08	-0.15	18.80	2.00	15.23	31.82	27.56	29.90	28.14	22.58	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.13	0.01	0.019	-0.000	32.40	76.10	-18.98	-3033.44	82.34	16.20	-0.03	0.01	17.10	-0.03	13.92	-76.16	-1.43	31.82	27.56	29.95	28.13	22.56	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.14	0.02	0.009	0.003	32.40	77.57	-19.95	-3033.44	82.12	17.71	-0.03	0.01	17.10	0.09	11.47	49.57	-0.35	31.79	27.55	29.90	28.13	22.54	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.15	-0.02	0.018	0.004	32.40	70.36	-19.89	-3030.74	81.14	16.66	-0.02	0.01	17.10	-0.03	13.92	183.97	-0.82	31.74	27.58	29.91	28.11	22.50	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.16	-0.00	0.012	0.005	32.40	68.74	-21.00	-3031.72	81.00	15.10	-0.02	0.01	17.10	-0.15	22.46	2.00	15.23	31.69	27.59	29.90	28.08	22.48	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.17	0.01	0.010	0.010	32.40	72.44	-17.30	-3029.66	81.47	15.98	-0.02	0.01	17.12	-0.03	18.80	-76.16	-1.43	31.64	27.59	29.95	28.08	22.48	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.18	-0.00	0.018	-0.000	32.40	82.44	-20.14	-3031.03	81.16	17.41	-0.03	0.01	17.11	0.09	16.36	-3.21	-11.09	31.67	27.59	29.95	28.08	22.48	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.19	-0.00	0.013	0.004	32.40	81.92	-18.77	-3032.39	81.57	16.42	-0.03	0.01	17.10	-0.15	22.46	2.00	15.23	31.66	27.61	29.93	28.06	22.46	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.20	0.02	0.007	0.001	32.40	82.50	-18.89	-3032.46	82.21	16.78	-0.03	0.01	17.10	-0.27	15.14	-17.02	-2.90	31.67	27.61	29.95	28.06	22.48	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.21	0.01	0.010	-0.003	32.40	77.54	-19.08	-3030.09	81.91	16.41	-0.03	0.01	17.10	-0.03	10.25	-76.16	-1.43	31.63	27.60	29.93	28.09	22.47	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.22	-0.00	0.007	0.004	32.40	77.44	-19.90	-3027.33	80.05	16.37	-0.03	0.01	17.10	-0.15	22.46	2.00	15.23	31.66	27.63	29.90	28.14	22.48	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.23	0.02	0.012	-0.002	32.40	76.77	-20.22	-3028.50	80.20	15.97	-0.03	0.01	17.11	-0.03	11.47	-162.87	-1.20	31.58	27.62	29.90	28.16	22.50	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.24	0.02	0.010	0.003	32.40	77.45	-19.97	-3029.84	81.00	15.73	-0.03	0.01	17.09	-0.03	18.80	-162.87	-1.20	31.58	27.63	29.88	28.14	22.50	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.25	-0.02	0.006	-0.000	32.41	79.61	-18.97	-3032.36	82.20	16.37	-0.03	0.01	17.10	-0.03	15.14	183.97	-0.82	31.55	27.65	29.93	28.14	22.49	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.26	0.01	0.010	0.016	32.40	81.95	-18.07	-3030.29	81.95	17.71	-0.03	0.01	17.10	-0.03	10.25	-76.16	-1.43	31.55	27.66	29.93	28.09	22.49	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.27	-0.02	0.007	0.003	32.40	80.32	-19.91	-3032.52	82.62	17.43	-0.03	0.01	17.07	0.09	16.36	-55.99	-1.58	31.55	27.69	29.93	28.08	22.47	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.28	0.01	0.020	0.004	32.40	73.88	-19.87	-3028.57	80.85	16.19	-0.02	0.01	17.05	-0.27	13.92	-7.96	-5.07	31.61	27.67	29.87	28.08	22.46	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.29	0.02	0.007	0.007	32.40	74.55	-19.67	-3031.23	82.45	15.95	-0.02	0.01	17.06	-0.15	12.70	-30.81	-2.05	31.64	27.64	29.88	28.06	22.44	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.30	0.02	0.006	0.004	32.40	78.16	-18.74	-3029.76	81.25	17.44	-0.03	0.01	17.04	-0.03	13.92	-162.87	-1.20	31.59	27.68	29.87	28.09	22.43	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.31	0.01	0.010	-0.003	32.40	79.60	-20.22	-3026.41	80.57	17.65	-0.03	0.01	17.04	-0.03	15.14	-76.16	-1.43	31.59	27.65	29.88	28.13	22.43	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.32	0.02	0.006	0.001	32.41	72.44	-20.03	-3024.96	79.74	15.34	-0.02	0.01	17.04	0.09	13.92	49.57	-0.35	31.63	27.63	29.90	28.16	22.41	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.33	0.02	0.007	-0.000	32.40	73.12	-20.09	-3029.89	81.63	15.10	-0.02	0.01	17.04	-0.03	7.81	-162.87	-1.20	31.61	27.63	29.91	28.16	22.41	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.34	0.01	0.010	-0.010	32.41	79.55	-21.75	-3026.40	80.32	16.99	-0.03	0.01	17.03	0.09	15.14	23.18	0.40	31.56	27.64	29.91	28.19	22.42	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.35	-0.01	0.013	0.011	32.40	76.09	-18.36	-3026.25	80.15	16.20	-0.03	0.01	17.04	-0.03	16.36	97.26	-0.67	31.66	27.68	29.88	28.21	22.44	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.36	-0.00	0.016	0.003	32.40	78.84	-22.20	-3028.90	81.02	15.92	-0.03	0.01	17.05	-0.03	15.14	10.55	2.07	31.63	27.67	29.88	28.16	22.47	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.37	-0.02	0.010	0.003	32.40	76.82	-18.78	-3026.49	80.81	15.98	-0.03	0.01	17.03	-0.27	20.02	19.22	0.69	31.63	27.68	29.85	28.13	22.50	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.38	-0.02	0.019	0.005	32.40	81.81	-20.94	-3026.35	79.69	17.66	-0.03	0.01	17.03	-0.27	18.80	19.22	0.69	31.58	27.67	29.85	28.13	22.50	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.39	0.02	0.013	0.007	32.40	77.44	-19.69	-3026.40	80.56	16.37	-0.03	0.01	17.03	-0.03	21.24	-162.87	-1.20	31.59	27.67	29.77	28.13	22.49	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.40	-0.00	0.012	-0.002	32.40	76.10	-20.15	-3030.08	81.66	15.56	-0.03	0.01	17.04	0.09	18.80	-3.21	-11.09	31.63	27.66	29.78	28.16	22.50	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.41	-0.02	0.007	-0.000	32.40	74.61	-17.77	-3027.73	81.84	15.33	-0.02	0.01	17.04	-0.03	16.36	183.97	-0.82	31.64	27.64	29.78	28.19	22.51	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.42	-0.02	0.013	-0.002	32.40	79.02	-20.12	-3025.41	80.44	17.28	-0.03	0.01	17.05	-0.15	15.14	34.81	-0.07	31.64	27.64	29.77	28.19	22.50	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.43	0.01	0.012	-0.002	32.40	75.41	-18.99	-3028.91	81.76	16.43	-0.02	0.01	17.06	-0.15	16.36	-14.41	-3.25	31.69	27.64	29.70	28.19	22.49	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.44	0.01	0.009	0.001	32.40	71.62	-21.20	-3029.55	80.72	15.51	-0.02	0.01	17.07	0.09	17.58	23.18	0.40	31.71	27.63	29.77	28.18	22.46	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.45	0.02	0.016	0.004	32.40	73.83	-20.95	-3026.46	80.96	16.16	-0.02	0.01	17.09	-0.03	13.92	-162.87	-1.20	31.69	27.61	29.78	28.18	22.44	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.46	0.03	0.015	0.008	32.40	74.69	-18.40	-3021.88	80.23	16.65	-0.02	0.01	17.09	-0.15	16.36	-47.22	-1.69	31.72	27.64	29.82	28.21	22.41	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.47	0.01	0.019	0.007	32.40	76.72	-19.68	-3025.23	80.41	16.59	-0.03	0.01	17.10	-0.15	23.68	-14.41	-3.25	31.74	27.66	29.78	28.21	22.38	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.48	0.02	0.010	0.004	32.40	77.40	-19.80	-3025.47	81.06	15.71	-0.03	0.01	17.10	-0.03	20.02	-162.87	-1.20	31.79	27.66	29.83	28.18	22.37	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.49	0.01	0.004	0.004	32.40	79.66	-18.69	-3025.41	80.67	16.38	-0.03	0.01	17.09	-0.03	11.47	-76.16	-1.43	31.79	27.68	29.80	28.22	22.37	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.50	0.01	0.012	-0.005	32.40	79.75	-19.14	-3025.50	80.68	16.42	-0.03	0.01	17.08	-0.03	13.92	-76.16	-1.43	31.79	27.67	29.73	28.24	22.38	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.51	0.01	0.015	-0.003	32.40	79.64	-21.36	-3026.49	80.34	17.02	-0.03	0.01	17.11	-0.15	12.70	-14.41	-3.25	31.77	27.66	29.73	28.24	22.39	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.52	0.02	0.010	0.004	32.40	73.21	-18.68	-3027.73	81.60	15.14	-0.02	0.01	17.11	0.22	17.58	21.51	0.51	31.79	27.64	29.75	28.22	22.39	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.53	0.02	0.010	0.005	32.40	74.70	-19.76	-3022.89	79.47	15.36	-0.02	0.01	17.11	0.22	9.03	21.51	0.51	31.79	27.66	29.72	28.22	22.41	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.54	0.02	0.015	0.003	32.40	77.44	-21.06	-3022.80	79.22	16.37	-0.03	0.01	17.10	-0.15	13.92	-30.81	-2.05	31.80	27.67	29.67	28.24	22.43	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.55	0.01	0.019	0.003	32.40	80.27	-20.97	-3025.72	81.49	16.77	-0.03	0.01	17.10	-0.39	20.02	-5.50	-6.89	31.80	27.66	29.72	28.24	22.44	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.56	0.01	0.009	0.001	32.40	73.12	-18.78	-3023.11	81.00	15.10	-0.02	0.01	17.08	0.22	12.70	10.06	2.22	31.77	27.64	29.68	28.24	22.44	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.57	-0.00	0.013	-0.000	32.40	71.80	-21.17	-3026.54	80.97	15.59	-0.02	0.01	17.09	-0.03	15.14	10.55	2.07	31.74	27.65	29.68	28.26	22.46	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.58	0.01	0.009	0.010	32.39	72.48	-17.17	-3024.20	81.40	16.63	-0.02	0.01	17.08	0.22	12.70	10.06	2.22	31.77	27.67	29.73	28.22	22.46	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.59	0.02	0.012	0.005	32.40	71.13	-18.55	-3027.88	82.26	15.82	-0.02	0.01	17.07	0.09	9.03	49.57	-0.35	31.77	27.66	29.72	28.21	22.47	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.60	0.02	0.010	0.008	32.40	71.63	-19.56	-3024.18	80.89	14.23	-0.02	0.01	17.08	-0.03	17.58	-162.87	-1.20	31.80	27.62	29.73	28.16	22.47	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.61	-0.02	0.010	0.008	32.40	78.98	-19.53	-3026.99	81.89	15.97	-0.03	0.01	17.08	0.22	12.70	-24.30	-2.33	31.82	27.66	29.77	28.19	22.46	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.62	0.01	0.013	0.014	32.39	82.67	-19.21	-3027.18	81.92	16.85	-0.03	0.01	17.06	-0.27	12.70	-7.96	-5.07	31.85	27.64	29.77	28.18	22.47	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.63	-0.00	0.015	0.011	32.40	77.58	-18.24	-3020.89	80.09	16.42	-0.03	0.01	17.06	-0.15	15.14	2.00	15.23	31.83	27.62	29.82	28.18	22.48	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.64	-0.00	0.015	0.004	32.40	74.46	-20.99	-3025.12	80.14	15.27	-0.02	0.01	17.06	-0.03	10.25	10.55	2.07	31.82	27.61	29.87	28.19	22.52	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.65	-0.02	0.007	0.011	32.40	71.67	-19.37	-3025.52	81.70	14.89	-0.02	0.01	17.06	0.09	12.70	-55.99	-1.58	31.80	27.60	29.85	28.14	22.56	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.66	0.01	0.012	0.004	32.40	73.25	-19.75	-3023.20	80.78	15.79	-0.02	0.01	17.07	0.09	23.68	23.18	0.40	31.82	27.60	29.85	28.16	22.59	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.67	0.01	0.013	0.003	32.40	76.76	-19.86	-3021.87	79.98	16.60	-0.03	0.01	17.04	0.09	16.36	23.18	0.40	31.82	27.62	29.90	28.13	22.58	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.68	0.02	0.007	0.005	32.40	74.60	-19.70	-3024.29	80.92	15.97	-0.02	0.01	17.04	-0.03	20.02	-162.87	-1.20	31.87	27.62	29.91	28.16	22.56	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.69	0.02	0.015	0.005	32.40	70.95	-19.69	-3026.61	81.84	15.11	-0.02	0.01	17.04	0.09	16.36	49.57	-0.35	31.82	27.62	29.87	28.21	22.55	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.70	0.01	0.009	0.001	32.40	73.15	-19.91	-3023.10	80.76	15.76	-0.02	0.01	17.04	-0.03	16.36	-76.16	-1.43	31.83	27.60	29.83	28.21	22.53	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.71	0.01	0.015	0.001	32.40	75.28	-19.96	-3026.55	81.21	15.73	-0.02	0.01	17.05	-0.03	18.80	-76.16	-1.43	31.79	27.61	29.87	28.16	22.50	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.72	-0.02	0.010	0.007	32.40	76.14	-20.75	-3026.97	81.64	14.93	-0.03	0.01	17.06	-0.03	12.70	183.97	-0.82	31.75	27.61	29.85	28.18	22.49	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.73	0.01	0.019	0.008	32.40	78.16	-19.49	-3027.05	82.53	16.15	-0.03	0.01	17.06	0.09	17.58	23.18	0.40	31.79	27.60	29.85	28.21	22.47	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.74	0.01	0.012	-0.006	32.40	79.69	-21.41	-3025.81	81.51	17.04	-0.03	0.01	17.06	-0.15	13.92	-14.41	-3.25	31.79	27.60	29.85	28.24	22.49	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.75	0.02	0.019	0.004	32.40	77.48	-19.74	-3022.12	80.64	16.39	-0.03	0.01	17.07	0.09	17.58	49.57	-0.35	31.77	27.59	29.80	28.24	22.50	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.76	0.01	0.010	0.004	32.40	73.07	-19.76	-3025.52	81.70	15.08	-0.02	0.01	17.09	0.09	21.24	23.18	0.40	31.77	27.59	29.87	28.22	22.54	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.77	0.01	0.009	0.004	32.40	72.48	-19.80	-3022.95	80.11	15.35	-0.02	0.01	17.10	-0.03	11.47	-76.16	-1.43	31.80	27.59	29.83	28.24	22.57	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.78	0.02	0.015	-0.000	32.40	79.64	-19.98	-3026.90	81.89	17.02	-0.03	0.01	17.10	-0.03	15.14	-162.87	-1.20	31.79	27.57	29.85	28.26	22.59	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.79	0.01	0.018	0.001	32.40	78.29	-21.03	-3025.81	81.51	16.85	-0.03	0.01	17.12	-0.03	17.58	-76.16	-1.43	31.80	27.60	29.87	28.32	22.60	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.80	0.01	0.010	0.003	32.40	76.04	-20.98	-3026.80	81.63	16.18	-0.03	0.01	17.10	-0.15	13.92	-14.41	-3.25	31.79	27.60	29.85	28.34	22.61	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.81	-0.00	0.010	0.001	32.40	70.28	-19.96	-3026.45	81.19	14.70	-0.02	0.01	17.11	-0.15	10.25	2.00	15.23	31.80	27.61	29.88	28.32	22.63	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
