event,session,car,driver,lap,kph,parse_error,vehicle
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,13,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,14,263,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,15,263,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,16,264,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,17,264,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,18,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,19,263,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,20,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,21,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,22,175,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,23,258,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,24,260,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,25,259,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,26,260,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,27,260,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,28,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,29,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,30,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,31,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,32,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,33,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,34,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,35,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,36,266,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,37,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,38,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,39,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,40,263,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,41,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,42,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,43,263,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,44,177,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,45,259,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,46,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,47,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,48,260,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,49,260,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,50,260,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,51,260,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,52,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,53,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,54,260,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,55,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,56,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,57,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,58,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,59,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,60,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,61,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,62,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,63,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,64,260,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,65,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,66,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,67,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,68,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,69,260,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,70,260,false,Toyota
DAR,E06DAR_RACE_R18,9,Jobe Stewart,1,224,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,2,261,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,3,262,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,4,262,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,5,262,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,6,261,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,7,261,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,8,262,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,9,261,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,10,262,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,11,263,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,12,262,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,13,262,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,14,262,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,15,260,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,16,261,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,17,260,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,18,260,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,19,261,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,20,261,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,21,260,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,22,261,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,23,261,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,24,262,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,25,262,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,26,260,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,27,259,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,28,172,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,29,258,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,30,257,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,31,257,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,32,258,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,33,258,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,34,259,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,35,259,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,36,259,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,37,259,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,38,259,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,39,259,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,40,259,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,41,260,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,42,259,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,43,259,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,44,260,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,45,260,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,46,260,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,47,260,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,48,260,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,49,260,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,50,262,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,51,261,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,52,262,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,53,261,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,54,261,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,55,176,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,56,259,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,57,260,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,58,261,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,59,263,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,60,263,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,61,264,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,62,264,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,63,264,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,64,262,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,65,265,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,66,265,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,67,263,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,68,263,false,Chevrolet
DAR,E06DAR_RACE_R18,9,Jobe Stewart,69,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,1,206,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,2,260,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,3,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,4,267,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,5,265,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,6,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,7,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,8,265,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,9,265,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,10,266,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,11,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,12,265,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,13,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,14,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,15,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,16,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,17,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,18,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,19,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,20,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,21,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,22,265,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,23,265,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,24,265,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,25,265,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,26,176,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,27,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,28,265,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,29,260,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,30,262,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,31,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,32,265,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,33,266,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,34,266,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,35,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,36,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,37,265,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,38,265,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,39,267,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,40,266,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,41,267,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,42,268,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,43,262,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,44,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,45,176,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,46,261,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,47,262,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,48,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,49,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,50,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,51,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,52,259,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,53,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,54,262,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,55,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,56,266,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,57,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,58,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,59,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,60,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,61,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,62,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,63,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,64,265,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,65,266,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,66,261,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,67,264,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,68,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,69,263,false,Chevrolet
DAR,E06DAR_RACE_R18,10,Zach Bates,70,263,false,Chevrolet
DAR,E06DAR_RACE_R18,11,Jackson Walls,1,221,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,2,260,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,3,262,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,4,263,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,5,263,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,6,261,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,7,263,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,8,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,9,261,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,10,258,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,11,258,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,12,258,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,13,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,14,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,15,258,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,16,258,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,17,257,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,18,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,19,258,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,20,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,21,258,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,22,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,23,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,24,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,25,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,26,257,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,27,257,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,28,172,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,29,256,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,30,257,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,31,257,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,32,258,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,33,257,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,34,258,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,35,258,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,36,257,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,37,257,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,38,258,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,39,258,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,40,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,41,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,42,258,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,43,258,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,44,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,45,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,46,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,47,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,48,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,49,261,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,50,178,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,51,261,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,52,259,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,53,264,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,54,262,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,55,264,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,56,265,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,57,264,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,58,260,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,59,243,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,60,262,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,61,262,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,62,262,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,63,262,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,64,263,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,65,266,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,66,262,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,67,262,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,68,265,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,69,260,false,Ford
DAR,E06DAR_RACE_R18,11,Jackson Walls,70,261,false,Ford
DAR,E06DAR_RACE_R18,14,Cameron Hill,1,225,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,2,261,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,3,258,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,4,258,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,5,258,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,6,258,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,7,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,8,258,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,9,258,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,10,258,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,11,258,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,12,258,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,13,258,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,14,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,15,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,16,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,17,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,18,258,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,19,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,20,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,21,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,22,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,23,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,24,261,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,25,262,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,26,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,27,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,28,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,29,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,30,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,31,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,32,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,33,175,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,34,257,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,35,258,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,36,258,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,37,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,38,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,39,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,40,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,41,261,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,42,266,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,43,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,44,264,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,45,261,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,46,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,47,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,48,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,49,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,50,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,51,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,52,176,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,53,258,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,54,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,55,259,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,56,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,57,260,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,58,261,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,59,261,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,60,261,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,61,262,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,62,261,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,63,261,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,64,261,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,65,262,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,66,263,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,67,262,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,68,263,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,69,263,false,Toyota
DAR,E06DAR_RACE_R18,14,Cameron Hill,70,265,false,Toyota
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,1,195,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,2,260,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,3,260,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,4,260,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,5,260,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,6,261,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,7,261,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,8,260,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,9,259,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,10,260,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,11,260,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,12,260,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,13,260,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,14,260,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,15,261,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,16,261,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,17,260,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,18,260,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,19,261,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,20,261,false,Ford
DAR,E06DAR_RACE_R18,17,Brodie Kostecki,21,261,false,Ford
